,Track name,Artist name,Track uri,Popularity,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Key,Track type,sentiment,sentiment score
10375,Sitar Fusion,Brian World,spotify:track:2TZAlWT2W10N9Iui6VBtiD,11,0.583,0.405,-9.74,0.0,0.0267,0.495,0.106,0.0782,0.323,76.078,246387.0,9.0,Indian classical,None,0.0
10376,Sitar Symphony - Original,"Suhel Rais Khan, Ustad Sultan Khan",spotify:track:5qRS33ZGCIIrbf8tRzpy3a,12,0.517,0.583,-6.792,1.0,0.0299,0.188,0.0106,0.234,0.43,78.027,258178.0,7.0,Indian classical,None,0.0
10377,Sitaron Ka Saaya,Nikhil Swaroop,spotify:track:0msUPIvKP3q9itQBMT4mYd,42,0.407,0.178,-13.879,1.0,0.037,0.817,3.55e-05,0.116,0.194,155.99,278000.0,9.0,"Indie, At home",Neutral,0.0
10378,Sittharala Sirapadu,Sooranna,spotify:track:2yIU71Z6VgPOEaLp0VwFpN,50,0.645,0.446,-6.504,1.0,0.173,0.821,0.0,0.101,0.801,79.239,186657.0,8.0,"At home, Telugu",None,0.0
10379,Situation,Ruth B.,spotify:track:3bpiz3jxPzSBZQ1qw5hLuf,60,0.686,0.589,-8.009,1.0,0.134,0.748,0.0205,0.0965,0.372,159.991,210720.0,7.0,Pop,Positive,77.66999999999999
10380,Siva Siva Om,S. P. Balasubrahmanyam,spotify:track:2tI3MTrPYUYXczx6PltrFr,15,0.658,0.622,-8.572,1.0,0.057,0.224,0.0,0.846,0.771,90.02,401000.0,0.0,Devotional,None,0.0
10381,Sivalinga,Usha Uthup,spotify:track:7MxEDuISMIMrSf26tfedqR,19,0.657,0.729,-5.953,1.0,0.0376,0.299,2.05e-05,0.0879,0.224,96.99,222990.0,1.0,Telugu,Neutral,0.0
10382,Sivamanasapooja,Stephen Devassy,spotify:track:7qqreifflQSN5qBQXPZZsA,19,0.458,0.343,-9.089,1.0,0.0475,0.609,0.0,0.356,0.272,119.61,285253.0,4.0,Devotional,None,0.0
10383,Sivamayame Sivamayame - Studio,M.R. Subrahmanyam,spotify:track:4EXo5wDzCAaErWDXJSmc34,6,0.705,0.705,-7.043,1.0,0.0287,0.501,0.0,0.434,0.865,129.961,286616.0,0.0,Devotional,None,0.0
10384,Sivan Avan,D.V. Ramani,spotify:track:1nrwVeZGX4Zu4Pz47MSgeY,12,0.647,0.512,-9.489,1.0,0.0463,0.726,0.0,0.838,0.573,139.981,239525.0,7.0,Devotional,None,0.0
10385,Sivanae Unn Kailaaya - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,spotify:track:5za6qykjnTzXVZiJ26FVEV,19,0.578,0.624,-7.622,0.0,0.135,0.591,0.0,0.159,0.861,126.567,393813.0,0.0,Devotional,None,0.0
10386,Sivanar Manamkulira,Pithukuli Murugadas,spotify:track:3vlI73PZfER8T8MyAbtsSO,9,0.527,0.698,-6.734,1.0,0.05,0.965,1.42e-05,0.328,0.866,100.784,259387.0,11.0,Devotional,None,0.0
10387,Sivanukku Isainthathu,Sirkazhi Govindarajan,spotify:track:58EUGaU7Wz87VrSCfysEIx,11,0.446,0.264,-12.428,1.0,0.0663,0.95,0.0,0.485,0.577,130.953,263853.0,2.0,Devotional,None,0.0
10388,Sivappu Nira Selai,P. Susheela,spotify:track:1jN8uqEcvvtNLw4t5iaQbL,8,0.553,0.529,-4.101,1.0,0.055,0.631,5.26e-05,0.391,0.827,95.49,208960.0,2.0,Devotional,None,0.0
10389,Sivappu Selai (Version 2),L. R. Eswari,spotify:track:0qe1AQsWOb8hgzpWRgy9KI,0,0.64,0.609,-7.068,1.0,0.151,0.787,0.000152,0.257,0.944,191.588,181600.0,1.0,Devotional,None,0.0
10390,Sivapuranam,D.V. Ramani,spotify:track:3FoXd8S74Jl5h5Prkf98lJ,28,0.695,0.591,-9.077,1.0,0.0566,0.747,0.0,0.358,0.669,139.865,1701882.0,7.0,Devotional,Positive,51.06
10391,Sivasakthi Koothadu - Siva Sakthi - Adi,Nithyasree Mahadevan,spotify:track:0eKP3brmt75MzRSMSOrF3s,11,0.338,0.876,-4.55,1.0,0.173,0.693,5.53e-06,0.126,0.407,167.579,395987.0,2.0,"Tamil, Indian classical",None,0.0
10392,Sivasakthi Vinayakane,P. Susheela,spotify:track:0tfSj2vStAw5xjQHiIdb5m,2,0.618,0.615,-5.609,1.0,0.0553,0.855,2.26e-05,0.0541,0.809,90.415,257280.0,5.0,Devotional,None,0.0
10393,Sivashtagam,Bombay Saradha,spotify:track:4hO8vm3gZF4g8uflOtV9lX,7,0.732,0.46,-3.914,1.0,0.033,0.833,0.0,0.0721,0.687,130.084,227933.0,9.0,Devotional,None,0.0
10394,Sivastagam,R.Krishna Raja,spotify:track:3CaGSGgRtgbdPyduHV0f3c,17,0.709,0.5,-5.866,1.0,0.0316,0.866,0.0,0.227,0.774,140.342,416147.0,0.0,Devotional,None,0.0
10395,Sivuni Aana,M. M. Keeravani,spotify:track:6ZcRjdq1sUYDKxZ6GsOtTm,40,0.706,0.763,-6.867,0.0,0.0714,0.348,1.34e-06,0.145,0.429,146.941,195767.0,9.0,Telugu,Neutral,0.0
10396,Skandha Sashti Kavacham,Soolamangalam Sisters,spotify:track:42vD6luOTR1WtATGz1zns9,36,0.677,0.351,-16.101,0.0,0.0509,0.838,0.0,0.0978,0.706,117.443,1223800.0,2.0,Devotional,Neutral,0.0
10397,Skechers,DripReport,spotify:track:2alc8VZAzDgdAsL2QMk3hu,76,0.903,0.327,-9.727,1.0,0.0877,0.26,0.011,0.108,0.274,100.008,106000.0,1.0,Pop,Negative,79.64
10398,Skechers (feat. Badshah),DripReport,spotify:track:2lz1x5dgADXYr1JgxmvrIW,53,0.906,0.462,-7.533,1.0,0.0763,0.17,0.000369,0.0888,0.31,100.011,163200.0,1.0,"At home, Bollywood",Negative,64.86
10399,Skechers (feat. Badshah),DripReport,spotify:track:3sVNaAyatq9t7NwA675NPw,49,0.91,0.463,-7.532,1.0,0.0973,0.161,0.00021,0.0845,0.336,100.038,163800.0,1.0,Pop,Negative,64.86
10400,Sketch - Theme,Thaman S,spotify:track:3WGHcBhPEbVvsUYU6z6nti,42,0.492,0.906,-6.118,1.0,0.174,0.173,0.0242,0.0889,0.488,187.788,186623.0,7.0,Telugu,Neutral,0.0
10401,Ski,Young Stoner Life,spotify:track:6755DFiZ7CWe2WMdTGW5C1,81,0.953,0.621,-7.638,0.0,0.221,0.017,0.0,0.0398,0.883,123.016,152333.0,8.0,Pop,Negative,57.19
10402,Skies,Dash Berlin,spotify:track:320nFPk23PxsRoEFeOMNgy,53,0.501,0.842,-3.579,0.0,0.0343,0.0191,0.0,0.553,0.256,127.953,180000.0,9.0,Romance,Positive,26.21
10403,Skin,Sabrina Carpenter,spotify:track:03B2SfXuvDh1m9F4tqrX07,80,0.557,0.457,-5.372,1.0,0.0335,0.428,0.0,0.0567,0.328,105.918,177500.0,7.0,Pop,Positive,58.589999999999996
10404,Skin Deep,Jay FM,spotify:track:1CAozfu6bPDxaKe39x030x,44,0.632,0.588,-12.116,0.0,0.0589,0.00829,0.791,0.105,0.0476,118.022,177000.0,1.0,Instrumental,Neutral,0.0
10405,Skinny Love,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,74,0.379,0.29,-8.485,1.0,0.051,0.952,0.00106,0.118,0.169,166.467,201080.0,4.0,Decades,Positive,77.83
10406,Skyfall,My New Shoes,spotify:track:7bvthrahaEbDTFfEkbJfJN,29,0.71,0.376,-10.296,1.0,0.0395,0.88,0.911,0.101,0.183,83.012,196627.0,5.0,Instrumental,None,0.0
10407,Slack Laces,Jinka,spotify:track:0jm9uLhp0ItONyCuDw2Kz8,0,0.491,0.735,-6.536,1.0,0.0314,0.000219,2.22e-05,0.226,0.585,157.001,146889.0,11.0,RADAR,None,0.0
10408,Slap!,Emenes,spotify:track:4eWbka404ngBWTIhQssBLE,5,0.46,0.639,-8.851,1.0,0.213,0.26,0.0018,0.196,0.579,99.934,271948.0,9.0,"Indie, Student",Positive,16.5
10409,Sleep,Maddox,spotify:track:6BygGfX5NvuMUEHVLGMa7i,38,0.707,0.818,-5.616,1.0,0.0441,0.29,0.000387,0.108,0.527,98.042,192720.0,0.0,K-pop,Positive,78.01
10410,Sleep Hypnosis,Meditation Music Zone,spotify:track:2avaEq9iOfHprhiS3jikpM,32,0.0786,0.00793,-31.689,1.0,0.0422,0.981,0.979,0.0926,0.0512,74.046,225000.0,4.0,Instrumental,Neutral,0.0
10411,Sleep Swimming,Gelka,spotify:track:5M2UUj4MKLWehb2e6FHCU8,47,0.364,0.5,-13.751,0.0,0.0351,0.947,0.678,0.84,0.386,105.206,160000.0,9.0,Student,None,0.0
10412,Sleep Tight,Gina Welper,spotify:track:7MfRBacWFWDgX7ETHRVbyJ,60,0.595,0.0286,-20.229,1.0,0.451,0.996,0.957,0.166,0.463,170.472,125191.0,0.0,Instrumental,Neutral,0.0
10413,Sleep Walk,Santo & Johnny,spotify:track:0yK8sWD6cfrc7pGfaPIcZH,62,0.779,0.212,-9.759,0.0,0.0362,0.759,0.959,0.235,0.444,94.675,145333.0,10.0,Instrumental,None,0.0
10414,Sleep Well,Josep Alba,spotify:track:6EltS9kyjdvCeIOZuNx7S0,42,0.0799,0.0805,-23.783,1.0,0.0459,0.833,0.904,0.0978,0.0394,173.837,239429.0,11.0,Instrumental,Neutral,0.0
10415,Sleep Well,j ember,spotify:track:3GWuPbPr5nT65fmew963zV,37,0.586,0.718,-7.834,1.0,0.0281,0.128,0.0273,0.197,0.763,90.972,248675.0,7.0,RADAR,Positive,96.07
10416,Sleeping Music (Deep Sleep),Deep Sleep Music Collective,spotify:track:2hIzjuxyItTpPuZZIULExJ,67,0.153,0.00197,-36.815,1.0,0.0524,0.968,0.913,0.121,0.039,134.697,118674.0,1.0,Instrumental,None,0.0
10417,Sleepwalk,Santo & Johnny,spotify:track:1u1PzGnsWKjAwSZ9Rg1kjD,55,0.444,0.412,-11.569,1.0,0.0465,0.895,0.64,0.145,0.351,184.012,151092.0,0.0,Instrumental,Neutral,0.0
10418,Sleepwalking,Chiiild,spotify:track:3frxCmYzfGb21jmovl7QwD,62,0.712,0.71,-5.401,0.0,0.0267,0.0277,0.817,0.257,0.782,119.996,167733.0,11.0,RADAR,Positive,50.4
10419,Sleepy Shores,Johnny Pearson,spotify:track:4do1i6WwxBCnponPtzbLUh,43,0.329,0.206,-17.341,1.0,0.0321,0.763,0.917,0.109,0.204,153.528,220240.0,4.0,Instrumental,Neutral,0.0
10420,Slippery Slope,Mountainberg,spotify:track:5UhbQmKfFcI9EdxliAxntg,56,0.704,0.776,-9.303,1.0,0.0395,0.0133,0.87,0.108,0.0743,118.013,151017.0,1.0,Instrumental,Neutral,0.0
10421,Slow,SHY Martin,spotify:track:1Ia95g66IhlAJ3qVI4qI8W,67,0.636,0.243,-9.509,1.0,0.04,0.815,0.0,0.111,0.239,142.016,163547.0,2.0,Romance,Positive,82.98
10422,Slow Buchla Sunshine,Above & Beyond,spotify:track:4cwLYDk0qjI7hiwVA5TVSn,49,0.171,0.142,-21.97,1.0,0.041,0.71,0.887,0.103,0.0303,122.559,232053.0,9.0,Student,Neutral,0.0
10423,Slow Dance,Vernic,spotify:track:2V9PIBUEsUWe2og0buSFfn,13,0.817,0.282,-16.822,1.0,0.0491,0.572,0.339,0.101,0.349,140.032,177201.0,11.0,Indie,Positive,75.06
10424,Slow Dancing in a Burning Room,John Mayer,spotify:track:2jdAk8ATWIL3dwT47XpRfu,74,0.667,0.361,-8.69,0.0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000.0,1.0,Decades,Positive,82.83
10425,Slow Down,HPY DAYZ,spotify:track:7m9L3LHhO1ALNXUJ7m9K04,49,0.768,0.169,-12.003,0.0,0.058,0.941,0.842,0.132,0.372,77.997,187700.0,10.0,Instrumental,None,0.0
10426,Slow Down,LA WOMEN,spotify:track:6yJgbqbWSDh679zWlnQG5P,39,0.734,0.58,-7.826,0.0,0.0513,0.0796,0.000125,0.195,0.568,92.078,181997.0,9.0,RADAR,None,0.0
10427,Slow Down,Leah Maur,spotify:track:1A227JO30dAB3OYMu0hJux,52,0.19,0.021,-31.324,1.0,0.0436,0.935,0.807,0.102,0.25,69.255,196292.0,7.0,Instrumental,Neutral,0.0
10428,Slow Hands,Niall Horan,spotify:track:38yBBH2jacvDxrznF7h08J,0,0.734,0.418,-6.678,1.0,0.0425,0.0129,0.0,0.0579,0.868,85.909,188174.0,0.0,"Romance, Decades",Neutral,0.0
10429,"Slow Motion (From ""Bharat"")",Shreya Ghoshal,spotify:track:7yEuRloGyxyu1KaWBTPP1Z,53,0.574,0.738,-5.526,1.0,0.0958,0.0235,2.03e-06,0.0959,0.307,109.996,247248.0,10.0,Bollywood,Positive,94.03
10430,Slow Motion Angreza,Shankar-Ehsaan-Loy,spotify:track:0JX7Es2j556FwtR6YqMKzP,46,0.802,0.763,-6.456,1.0,0.0336,0.22,0.000396,0.128,0.789,120.078,260507.0,0.0,Bollywood,Neutral,0.0
10431,Slow Rain,Sun Mirage,spotify:track:1edBi0eW1gqWWATbHrLJ0Q,54,0.736,0.18,-23.795,1.0,0.0877,0.513,0.843,0.088,0.151,107.0,230000.0,7.0,Instrumental,Neutral,0.0
10432,Slow Rise,Swimming In A Liquid Sky,spotify:track:4GRx1yycMU6w3iyVn7S0SQ,49,0.0971,0.0261,-28.953,1.0,0.0394,0.995,0.876,0.0941,0.0395,74.938,225000.0,7.0,Instrumental,Neutral,0.0
10433,Slowly,Vanita,spotify:track:4xnSrvZ9MVhPXYhqDGQyCU,27,0.801,0.526,-12.513,0.0,0.0564,0.0517,0.913,0.0901,0.036,121.005,414054.0,10.0,RADAR,None,0.0
10434,Slowly Fall,Ha Hyunsang,spotify:track:20iKxZ9WfxHgTB2GVXpQMk,37,0.42,0.304,-8.456,1.0,0.0317,0.911,0.00233,0.111,0.109,136.022,241080.0,1.0,K-pop,Negative,15.310000000000002
10435,Slowly Flying,BlunD,spotify:track:13SRYtw5x5Z4OpFUYY4C1k,54,0.206,0.0453,-26.198,0.0,0.0427,0.983,0.915,0.0879,0.0376,72.696,214331.0,9.0,Instrumental,Neutral,0.0
10436,Slowly Slowly,Guru Randhawa,spotify:track:4pBxb7WuLsC3YyA9cj4T2l,51,0.772,0.752,-5.169,1.0,0.0798,0.0858,0.0,0.728,0.455,101.027,204952.0,5.0,Punjabi,Positive,86.99
10437,Slowly Slowly,Sachin-Jigar,spotify:track:2Z5IsY5dxdYZArJ1aYbaHZ,41,0.578,0.729,-9.814,1.0,0.0374,0.0313,0.251,0.124,0.729,159.984,197960.0,1.0,Bollywood,Negative,12.8
10438,Slumber Party (feat. Princess Nokia),Ashnikko,spotify:track:11ZulcYY4lowvcQm4oe3VJ,85,0.964,0.398,-8.981,0.0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405.0,11.0,"Pop, RADAR",Positive,97.42
10439,Small River,Ludwig Lloyd,spotify:track:283b63a2Vz7UwLFGiPNcln,58,0.292,0.0102,-30.843,1.0,0.042,0.996,0.974,0.106,0.117,137.4,124000.0,8.0,Student,Neutral,0.0
10440,Small Steps,Kato Mili,spotify:track:3hsZTBrM7nqAF81K4XiR7A,29,0.814,0.276,-15.686,0.0,0.0629,0.246,0.761,0.0754,0.929,139.994,175714.0,2.0,Instrumental,None,0.0
10441,Smells Like Teen Spirit - Piano Cover,Queenz of Piano,spotify:track:6fvqtnABaU0svCjVTg7oSk,46,0.543,0.611,-10.63,0.0,0.0308,0.755,0.867,0.0866,0.218,121.963,227154.0,5.0,Instrumental,Neutral,0.0
10442,Smile,Dixxy,spotify:track:2m0TUPv1FW6LoQpxV5l6Lf,41,0.502,0.621,-10.224,0.0,0.0284,0.381,0.968,0.124,0.0461,89.994,214007.0,4.0,Student,None,0.0
10443,Smile,Wolf Alice,spotify:track:6HegTbeiZZ9iN6Dp3TLJhx,58,0.368,0.769,-5.002,1.0,0.0731,0.000153,0.919,0.0657,0.378,187.239,196804.0,4.0,RADAR,Positive,85.76
10444,Smiles,Moodandco,spotify:track:7CBCP5MnVzMxAlAI8cUMbi,46,0.726,0.223,-12.797,1.0,0.0791,0.874,0.882,0.104,0.327,75.666,296882.0,11.0,Instrumental,Neutral,0.0
10445,Smoke And Mirrors,Imagine Dragons,spotify:track:6lXKvvlt0tCeBDO1dvAxzl,41,0.601,0.636,-7.283,1.0,0.0283,0.0657,0.0218,0.446,0.0812,109.987,260907.0,7.0,Decades,Positive,80.53
10446,Snake,Deep Jandu,spotify:track:3mX39zmdvVCmYxCLokXW39,0,0.64,0.856,-4.856,1.0,0.305,0.0384,0.0,0.21,0.809,87.542,206954.0,1.0,Student,None,0.0
10447,Snapchat Story,Bilal Saeed,spotify:track:5I35M1ruDXFzK63YCg7Ijw,49,0.808,0.811,-3.856,0.0,0.0448,0.163,0.0,0.148,0.753,95.982,199999.0,9.0,"Punjabi, Pop",Positive,79.06
10448,Sneaky Link,HXLLYWOOD,spotify:track:3rlUxMDbs9DFZn0NaFO305,68,0.861,0.644,-7.79,1.0,0.513,0.0953,0.0,0.284,0.765,76.915,115392.0,5.0,Pop,Negative,80.43
10449,Sneham,Suresh,spotify:track:16gaaHsQ4FSkkpK6Ua7IPE,10,0.716,0.825,-3.109,1.0,0.0503,0.321,0.0,0.173,0.755,94.008,240000.0,10.0,Student,None,0.0
10450,Sneham Nee Nadha,Gopi Sundar,spotify:track:6OWjTJFzWavpyuQqjoMFOV,29,0.437,0.23,-10.992,1.0,0.0327,0.944,0.00223,0.0935,0.256,75.277,247589.0,10.0,Telugu,None,0.0
10451,Sneham Varame,Sunil Kashyap,spotify:track:3RsK5LZV93ItCQkbrijr1T,9,0.67,0.87,-5.223,1.0,0.0543,0.148,0.0,0.174,0.487,127.945,240118.0,0.0,Student,None,0.0
10452,Snehamtho Nene,Shakthisree Gopalan,spotify:track:4u8dDWt1tOglBiV4fWOiQg,18,0.576,0.514,-8.804,0.0,0.0387,0.311,0.0,0.107,0.444,141.925,244785.0,4.0,Tamil,None,0.0
10453,"Snehidhane, Pt. 1",Sadhana Sargam,spotify:track:5LND6uMgE2QUse43kHdMPn,41,0.545,0.343,-13.671,0.0,0.0438,0.207,0.0,0.124,0.416,103.961,365924.0,5.0,Romance,Neutral,0.0
10454,Snehithuda Bit,Lavanya Banagiri,spotify:track:4yOAz4Pd5EPnXWYS5WXGdP,6,0.644,0.487,-6.615,0.0,0.0252,0.858,0.00365,0.301,0.331,100.038,81286.0,2.0,Student,None,0.0
10455,Snehithudaa,Sadhana Sargam,spotify:track:6QgqPoCSHjWkvpzSTQc3bL,23,0.774,0.369,-13.762,0.0,0.0334,0.257,3.58e-06,0.138,0.331,103.974,367093.0,5.0,Decades,Neutral,0.0
10456,Snehithude Unte,Mano,spotify:track:6jBMf7m6rvaYWTbhC5Ib1X,14,0.696,0.867,-6.247,1.0,0.0893,0.0205,4.47e-05,0.0458,0.391,130.028,273685.0,2.0,Student,Neutral,0.0
10457,Snehitudu,Rajendra Prasad,spotify:track:5vwXyoWRcc4po5CLmgabtD,9,0.693,0.756,-6.048,1.0,0.349,0.775,0.0,0.16,0.832,94.799,261988.0,0.0,Student,None,0.0
10458,Snowbound Toasty,Zenguin,spotify:track:6QraEwBQtUb5fsC8dpVvHQ,7,0.476,0.528,-11.193,0.0,0.0301,0.257,0.908,0.115,0.111,138.031,359437.0,2.0,Student,None,0.0
10459,Snowfall,Sridhar Varadarajan,spotify:track:6jBKigEE4UpWHuTitAqAdG,18,0.443,0.685,-6.231,0.0,0.0302,0.606,0.283,0.14,0.171,157.847,185685.0,2.0,"Indie, Instrumental",None,0.0
10460,So Am I - Steve Void Dance Remix,Ava Max,spotify:track:3Hkv6ag5Yr1Z7nbxMPPj4B,51,0.687,0.707,-4.924,1.0,0.0414,0.158,0.0,0.119,0.805,126.081,187143.0,6.0,Decades,Positive,96.38
10461,"So Baby (From ""Doctor"")",Anirudh Ravichander,spotify:track:0t0mHozF8Xsif9w8bemh9D,62,0.607,0.843,-8.15,0.0,0.218,0.103,4.42e-05,0.107,0.582,133.131,252632.0,5.0,"At home, Tamil",Neutral,0.0
10462,So Cool,SISTAR,spotify:track:4yHrnHRkY8ZEZUHPdsRno2,47,0.75,0.944,-2.635,0.0,0.0455,0.0261,0.0,0.416,0.921,128.015,201273.0,6.0,K-pop,Positive,99.39
10463,So Far,Karan Aujla,spotify:track:1IvVEUd8TlHEd1joM0qA4Q,54,0.676,0.792,-7.107,0.0,0.137,0.0605,0.0,0.142,0.588,89.941,185806.0,4.0,"Punjabi, Student",Negative,25.0
10464,So Far,Trap Monk,spotify:track:5EpfZ0YP1gZz9HDUkKnJwv,15,0.732,0.717,-5.542,0.0,0.0345,0.357,0.00531,0.104,0.733,90.033,165208.0,1.0,Indie,Positive,8.83
10465,"So Gaya Yeh Jahan (From ""Bypass Road"")",Nitin Mukesh,spotify:track:6HlKDKcgvwjvWPrYIqMSaK,51,0.662,0.598,-7.753,1.0,0.0459,0.43,3.68e-06,0.0879,0.653,94.025,152277.0,7.0,Bollywood,Neutral,0.0
10466,So High,Sidhu Moose Wala,spotify:track:6qsThtoP7klejh0zJREwEO,0,0.537,0.763,-6.346,0.0,0.204,0.0152,0.0,0.109,0.484,180.001,218667.0,11.0,"At home, Punjabi",Negative,73.39
10467,So Hot,Wonder Girls,spotify:track:6ZizEG2wtzeHrgKEv1eBmD,50,0.879,0.695,-5.87,0.0,0.0521,0.0192,0.00976,0.0515,0.963,139.985,181328.0,1.0,K-pop,Positive,70.93
10468,So Lovely,Buju,spotify:track:0u3gigxw11WMwQryCLnXi2,48,0.76,0.794,-7.095,1.0,0.0783,0.0149,0.339,0.12,0.753,111.011,148000.0,0.0,RADAR,Positive,36.120000000000005
10469,So Many So Many,Anurag Kulkarni,spotify:track:0m2P7M2IBLK08aWfhcHOMF,21,0.717,0.728,-5.571,0.0,0.0422,0.0783,0.0,0.0723,0.62,95.938,263245.0,6.0,"Telugu, Romance",None,0.0
10470,So Pretty,Reyanna Maria,spotify:track:1yLTcitjbEJr7a4jyDB0Lz,72,0.799,0.543,-6.094,0.0,0.24,0.0512,0.0425,0.134,0.25,187.906,85742.0,10.0,Pop,Positive,91.47999999999999
10471,So Satgur Dhan Dhan,Bhai Niranjan Singh Ji,spotify:track:2thw6H6NckRpOeQH1YHjHx,6,0.606,0.518,-8.035,0.0,0.0357,0.633,9.31e-06,0.0694,0.758,97.658,422426.0,3.0,Devotional,None,0.0
10472,So Satgur Pyara Mere Naal Hai,Bhai Lakhwinder Singh Ji,spotify:track:3aamU3GxfBN8d4muHH9gCT,37,0.538,0.716,-9.246,1.0,0.0694,0.182,0.0082,0.0839,0.883,136.201,480987.0,1.0,Devotional,Negative,47.67
10473,So Satguru Pyara Mere Naal Hai,Bhai Lakhwinder Singh Ji,spotify:track:7JKIR7u3QQ5TYRckhnqlIB,32,0.448,0.58,-8.998,0.0,0.0702,0.745,4.11e-06,0.192,0.492,140.087,548562.0,5.0,Devotional,None,0.0
10474,So Smooth,Byron Wolfe,spotify:track:4v0UsJ0beNVxLwml6yod9m,36,0.513,0.0541,-20.522,1.0,0.114,0.993,0.928,0.117,0.516,136.466,133125.0,7.0,Instrumental,Neutral,0.0
10475,So Solar,SunnX,spotify:track:1El70dxYc3YFC4QsXkxpbp,45,0.728,0.524,-12.124,0.0,0.0407,0.681,0.937,0.0997,0.24,112.022,122679.0,4.0,Instrumental,Neutral,0.0
10476,Soch,Anne Amie,spotify:track:6xuOifMDiBQ8HqPNkk2Gxe,21,0.54,0.615,-7.81,1.0,0.0291,0.352,0.0452,0.168,0.513,151.951,328000.0,6.0,Indie,None,0.0
10477,Soch,Harrdy Sandhu,spotify:track:5ACG6R1PbFnP7WHZNVDHAi,52,0.636,0.649,-3.355,1.0,0.0477,0.764,0.0,0.125,0.448,140.013,346905.0,4.0,Punjabi,Neutral,0.0
10478,Soch,MC Altaf,spotify:track:38F8BE500Tybqd3jrzp5Av,48,0.88,0.494,-10.848,0.0,0.242,0.00764,0.0,0.11,0.362,135.006,156556.0,1.0,Indie,Positive,38.18
10479,Soch Lo,Goyell Saab,spotify:track:3OJKk6AqbM4iWUqcrTu3Fo,17,0.674,0.463,-9.234,1.0,0.0671,0.685,0.0,0.12,0.74,139.948,176571.0,7.0,RADAR,None,0.0
10480,Soch Na Sake,Amaal Mallik,spotify:track:6mTvwBzWTGDOVeCNQEqtOE,63,0.505,0.667,-5.797,1.0,0.0323,0.597,0.0,0.213,0.516,151.728,281323.0,9.0,Romance,Neutral,0.0
10481,"Socha Hai (From ""Baadshaho"")",Jubin Nautiyal,spotify:track:7naaFqqmxihL8jwh0idk8E,26,0.846,0.581,-6.453,1.0,0.0521,0.187,2.23e-05,0.587,0.795,109.945,170870.0,2.0,Bollywood,Neutral,0.0
10482,Socha Nahi Tha,Vighnesh,spotify:track:1GrOYwJCu3q2DQWgzBC3RU,12,0.439,0.494,-12.895,1.0,0.0378,0.579,0.226,0.253,0.398,54.549,226534.0,4.0,Indie,None,0.0
10483,Society,Eddie Vedder,spotify:track:4kRGpTEcDdZTAbc645OL2U,0,0.64,0.33,-10.848,0.0,0.0321,0.895,0.000585,0.112,0.296,80.706,236307.0,11.0,Decades,Positive,5.36
10484,Sociopath,Olivia O'Brien,spotify:track:6UtHBJDGixsNioxZkzNTdJ,65,0.719,0.698,-6.297,1.0,0.245,0.0185,0.0,0.0426,0.292,132.914,153500.0,7.0,Pop,Positive,76.19
10485,Soduni Apula Rang Mahal,Bhimsen Joshi,spotify:track:3znuzzUSjvsqbzAhw96exC,16,0.305,0.15,-18.314,1.0,0.0353,0.991,0.845,0.101,0.353,60.432,214693.0,7.0,Marathi,None,0.0
10486,Sofia,A.R. Rahman,spotify:track:1PFVbnDiQG3PIt1KXpc2lG,47,0.333,0.458,-11.218,1.0,0.038,0.438,0.0,0.0817,0.267,136.059,272183.0,5.0,Tamil,None,0.0
10487,Sofia,A.R. Rahman,spotify:track:4UjTuOCEzzFJokq79AyGWY,38,0.335,0.401,-11.224,1.0,0.0354,0.502,0.0,0.0824,0.345,136.385,272183.0,5.0,Telugu,None,0.0
10488,Sofia,Clairo,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,84,0.744,0.619,-9.805,1.0,0.039,0.598,0.00372,0.231,0.641,112.997,188387.0,0.0,"Indie, Pop, Decades",Positive,95.36
10489,Soft,GRAE,spotify:track:4E6ip8v7Fl9iGXFBKWMrgM,49,0.703,0.449,-7.306,1.0,0.025,0.313,0.000554,0.0561,0.744,94.015,178698.0,4.0,RADAR,Negative,39.47
10490,Soft Night,Elskavon,spotify:track:5hAsWMGQXBjDjYMoIlP9Ak,55,0.249,0.00248,-30.501,1.0,0.036,0.994,0.931,0.118,0.0788,73.601,155250.0,2.0,Instrumental,Neutral,0.0
10491,Soft Spot,Claud,spotify:track:6kyxHSJZBPSihkK3YwbVXg,37,0.568,0.546,-8.251,1.0,0.0266,0.39,4.7e-05,0.225,0.494,82.021,188098.0,10.0,Pop,Negative,52.73
10492,Sohne Lagde,Sidhu Moose Wala,spotify:track:0ydyIEJ02X3kcZ6Bop6sHO,59,0.589,0.716,-5.651,0.0,0.145,0.354,0.0,0.109,0.327,84.384,209453.0,2.0,"At home, Punjabi, Romance",None,0.0
10493,Sohne Lagde,Sidhu Moose Wala featuring The PropheC,spotify:track:4uP5KkYk4DdprU4sXqb3qU,0,0.589,0.716,-5.651,0.0,0.146,0.354,0.0,0.109,0.328,84.382,209453.0,2.0,"Punjabi, Romance",Neutral,0.0
